現任能源局局長為何者？,林全能,林益全,林懷恩,Ａ
全國國土計畫是哪個部主責？,國防部,環保署,內政部,Ｃ
全國國土計畫未包含下列何者？,國土保育,糧食安全,能源計畫,Ｃ
臺灣的鄉村區大約住了多少人口？,１００萬,２００萬,３００萬,Ｂ
鄉村地區是指海拔多少公尺以下的地區？,300,500,700,Ａ
鄉村地區是指人口數多少以下的地區？,1000,10000,100000,Ｂ
全臺鄉村總人口數最高的是？,彰化縣,花蓮縣,臺東縣,Ａ
全臺鄉村區平均密度最高的是？,桃園縣,彰化縣,花蓮縣,Ａ
哪個縣市每年都會舉辦潑水節？,臺南縣,臺北市,新北市,Ｃ
去年臺灣再生能源以哪個衰退最多？,水力發電,風力發電,生質能,Ａ
請問去年臺灣再生能源衰退的主因為和？,降雨量下降,東北季風變弱,太陽日過少,Ａ
報稅新制上路，請問哪個新測是最大賣點？,所得稅調降,房屋稅調升,基本生活費不課稅,Ｃ
根據統計１０６年臺灣每人基本生活費為每年？,１０萬,１６萬,２１萬,Ｂ
後勁這個紀綠片是在記錄我國哪位球員的奮鬥史？,陳偉殷,胡金龍,王建民,Ｃ
去年全球執行死刑人數最高的國家是？,中國,印度,美國,Ａ
哪個國家以國家機密為由不公開執行死刑的實際數字？,約旦,科威特,中國,Ｃ
去年許多國家都宣布恢復死刑，其中不包含？,巴林,阿拉伯聯合大公國,美國,Ｃ
日本訂定國際觀光旅客法明年開始出境日本要繳日幣多少錢？,1000,2000,3000,Ａ
近日為金恩博士遇刺５０周年，請問馬丁路德金恩的紀念日為１月的第幾個周一？,1,2,3,Ｃ
近日許多國家都驅離俄國外交人員，不包括哪國？,丹麥,荷蘭,臺灣,Ｃ
２１屆世界足球賽將在何國舉辦？,巴西,德國,俄國,Ｃ
亞洲競爭力之首為下列哪國？,中國,日本,新加坡,Ｃ
臺灣的亞洲競爭力為第幾名？,2,4,6,Ｂ
南韓四三事件七十周年，請問四三事件是發生於南韓何地？,濟州島,釜山,首爾,Ａ
臺大校長爭議不斷，請問在校長遴選中由哪位出線？,管中民,陳弱水,吳季生,Ａ
中國宣布在哪個地方實施自由貿易實驗區？,廣州,上海,海南島,Ｃ
中國最早設置的經濟特區不包括下列何者？,深圳,珠海,天京,Ｃ
農民健康保險條例中規定保險費須自負總額多少？,40%,50%,60%,Ｃ
今天世界衛生大會ＷＨＡ將在哪裡舉辦？,倫敦,首爾,日內瓦,Ｃ
去年的ＷＨＡ世界衛生大會臺灣為何沒有參加？,政府忽視,中共打壓,拒絕參加,Ｂ
臺灣自２００９年開始以哪個名稱參加世界衛生大會？,中華臺北,中華民國,臺灣,Ａ
今年國民黨將於何者參選新北市市長？,侯有仁,周錫瑋,金介壽,Ａ
我國新任的檢察總長為何？,顏大和,江惠民,張金塗,Ｂ
北韓近日以什麼條件以換取美國解除經濟制裁？,更換總統,金錢買賣,廢除核武,C
近日中國派出何人訪問日本已表達友好關係？,習近平,李克強,李遠哲,B
下列何者並未當過中國的總理？,李克強,溫家寶,梁雲祥,C
近日中國派出總理訪問日本已破冰，請問上次中國有總理訪問日本是在西元幾年？,2011,2012,2013,A
請問是因為什麼原因導致近年來中國與日本關係緊張？,釣魚臺問題,經濟競爭,石油爭議,A
請問哪國退出TPP導致日本在經濟上失去依靠？,法國,美國,英國,B
哪國宣布退出伊朗核協議導致國際關係緊張？,美國,法國,德國,A
下列哪國並非OPEC組織成員？,伊朗,伊拉克,日本,C
OPEC是與甚麼東西相關的組織？,石油,水,氣候,A
伊朗為世界第幾大石油輸出國？,1,2,3,C
OPEC中最大石油輸出國為？,伊朗,伊拉克,沙特,C
哪國並不屬於伊斯蘭教什葉派？,伊朗,敘利亞,以色列,C
哪國不包含在伊朗主要的石油出口國？,中國,日本,馬來西亞,C
伊朗核協定參與國不包含何者？,中國,俄羅斯,瑞士,C
近日哪國首次出現政黨輪替？,美國,韓國,馬來西亞,C
全球最年長的民選領袖為？,馬哈蒂爾,川普,歐巴馬,A
馬來西亞的政體為？,民主立憲,君主立憲,君主世襲,B
馬來西亞聯邦共有幾州？,11,12,13,C
亞洲四小虎不包含？,馬來西亞,泰國,臺灣,C
亞州四小龍不包含？,臺灣,南韓,泰國,C
亞州四小虎是在甚麼年代快速崛起？,1980,1990,2000,B
以色列近日以導彈攻擊周圍國家 不包含？,伊朗,伊拉克,印度,C
六日戰爭中哪國佔領了戈蘭高地？,以色列,伊朗,伊拉克,A
中東紛爭中 聖城軍為何國的軍隊？,以色列,伊朗,伊拉克,B
美國總統與北韓總統將於哪國會見？,美國,北韓 ,新加坡,C
十年前 5/12日 中國發生甚麼大事件？,汶川大地震,首相更替,與美建交,A
人的頭髮約有幾趴處於脫落狀態？,10,20,30,A
人最佳的語言學習時期大約在幾歲？,0-10,10月20日,20-30,B
近日中國的何種職業相當缺乏？,老師,醫生,護士,C
今年法國的年度最佳足球員為？,內馬爾,梅西,C-羅,A
著名足球員內馬爾並未效力過哪個球隊？,巴塞隆納,聖日耳曼,兵工廠,C
網球的紅土大賽馬德里名人賽今年的冠軍為？,納達爾,提姆,茲韋列夫,C
NBA季後賽火熱進行中，請問何者並未晉級東區冠軍賽？,騎士 ,熱火,賽爾提克,B
NBA季後賽火熱進行中，請問何者並未晉級西區冠軍賽？,勇士,馬刺,火箭,B
MLB紐約洋基近日近況火燙，尤其是菜鳥打線貢獻良多，請問哪位球員不包含在洋基打線中？,A.Judge,G.sanchez,M.Olson,C
大谷祥平隸屬的天使隊是在MLB中的哪一區？,美東,美中,美西,C
曾仁和在今年五月踏上大聯盟先發，請問他隸屬於哪一隊？,芝加哥小熊,紐約洋基,波士頓紅襪,A
NBA暴龍隊在季後賽淘汰後即炒掉的教練為何人？,Casey,Kerr,Stevens,A
NBA賽爾提克隊今年進入季後賽的最大功臣總教練為何人？,Casey,Kerr,Stevens,C
今年NBA教練公會公布的年度最佳教練票選中誰並未得票？,Casey,Brown,Stevens,C
海賊王近日漫畫中主角魯夫的懸賞金額為？,10E,15E,20E,B
棒球比賽中球的轉速增加並沒有何種效果？,滾地球增加,揮空率增加,飛球增加,A
近年來棒球迎來飛球革命，其意義不包含？,追求長打,三振率上升,滾地球增加,C
棒球比賽中投手會塗抹松焦油的原因不包含？,方便握球,提高轉速,天氣太冷,C
英國的身分證制度總共引入了幾次卻又廢除？,1,2,3,C
不實行身分證的國家不包含？,英國,法國,愛爾蘭,B
英國在哪個期間第一次發行身分證？,第一次世界大戰,冷戰時期,第二次世界大戰,A
復仇者聯盟票房火熱 請問電影中無限寶石有幾顆？,4,5,6,C
血糖下降時不會發生何種身體反應？,皮質醇上升,腎上腺素上升,賀爾蒙下降,C
根據研究，世界上最營養的食材為何？,杏仁,荔枝,鮪魚,A
杏仁的營養價值不包括？,富含不飽和脂肪酸,有助於糖尿病,富含飽和脂肪酸,C
薩默塞特橋是世界上最小的吊橋請問他位在哪裡？,百幕達,英國,德國,A
全臺只剩一家的牛皮製狗骨頭工廠位在何處？,花蓮,嘉義,新竹,B
PUMA今年耀升成為全球第幾大運動品牌？,1,2,3,C
今年全球三大運動品牌不包括何者？,PUMA ,NIKE,UA,C
著名歌手雷哈娜為哪個運動品牌代言？,PUMA ,NIKE,UA,A
知名球星Curry的代言廠商為？,NIKE,UA,PUMA,B
交通部的振興觀光不包括哪個縣市？,嘉義縣,臺南縣,高雄市,A
我國觀光產值最低的是哪個縣市？,嘉義縣,臺北市,臺東縣,A
全臺機車數量最多的是哪個縣市？,新北市,臺北市,高雄市,A
今年金曲獎年度歌曲何者沒有入圍？,魚仔,偉大的渺小,等你下課,C
今年金曲獎最佳專輯何者沒有入圍？,偉大的渺小,偷故事的人,等你下課,C
今年金曲獎最佳男歌手何者沒有入圍？,林俊傑,周杰倫,陳奕迅,B
今年金曲獎最佳女歌手何者沒有入圍？,飛,彭佳慧,楊丞琳,C
今年青少棒我國小馬聯盟代表權為哪個縣市？,新北市,臺北市,嘉義縣,A
近日MLB水手隊球星Cano因何事而被禁賽80場？,吃禁藥,球場鬥毆,球團考量,A
MLB球星Cano並未待過哪支球隊？,水手隊,洋基隊,紅襪隊,C
目前MLB年薪最高的球員為？,M.Trout,C.Kershaw,A.Judge,B
499之亂使得哪家電信業者因牽動數百萬人被NCC要求說明？,中華電信,臺灣之星,遠傳,A
著名景點瑪雅灣將封閉四個月 其位在哪個國家？,泰國,馬來西亞,越南,A
全球最大鮭魚輸出國為？,英國,泰國,挪威,C
亞洲人喜好鮭魚程度第一名為哪國？,臺灣,中國,日本,B
學保條例中規定超過65歲補校學生可減免保險費多少？,1月2日,1月3日,1月4日,B
葉采衢在何校代表全體碩士畢業生畢業致詞，是該校工程學院150年創院以來，第一位來自臺灣的畢業致詞代表？,美國加州大學柏克萊分校工程學院,劍橋大學,麻省理工學院,A
多國在今年與臺灣斷交 不包括哪國？,巴拉圭,巴拿馬,多明尼加,A
無國界醫院在哪國利用展覽聲援臺灣參加WHA 得到大力的支持？,瑞士,日本,英國,A
土耳其的現任總統為何？,艾爾段,川普,蔡英文,A
歐洲唯一一個還設有死刑的國家為？,白俄羅斯,英國,德國,A
女王頭近日出現斷頸危機，請問此景點在臺灣何處？,平溪,野柳,墾丁,B
中國首枚民營發射的火箭叫做什麼？,四川三江之星,重慶兩江之星,廣州兩江之星,B
日本因不滿美國對什麼的稅大幅增加而像WTO申訴？,鋼鋁稅,菸酒稅,食物稅,A
哪個觀光勝地常發生火山爆發的危機？,綠島,龜山島,夏威夷,C
國際反恐同日為幾月幾日？,5月13日,5月15日,5月17日,C
世界最大無軸摩天輪渤海之眼位在哪國？,俄羅斯,泰國,中國,C
全球十億富豪最多的是哪個城市？,紐約,香港,舊金山,A
哪國發生了國家第一大壩洩洪災難，使得數十萬民眾被波及？,哥倫比亞,羅馬尼亞,古巴,A
因應花蓮地震，到何時前到花蓮觀光都可以申請補助？,5月底,6月底,7月底,B
《本草綱目》作者是何人？,李清照,李時珍,宋應星,B
《動員戡亂臨時條款》廢除之後，臺灣政治沒有出現哪項發展？,廢除省政府,政黨輪替,全民參政,A
《建國大綱》一書中所載之建國程序為何？,軍政→訓政→憲政,訓政→軍政→憲政,軍政→憲政→訓政,A
《戒嚴令》限制人民的自由，但不包括下列何者？,職業選擇,集會結社,出版著作,A
《臨床講義》的作者是?,蔣渭水,孫中山,林獻堂,A
《臨床講義》是?,醫療教科書,建言與反思,警察手冊,B
《一桿稱仔》被稱為「大人」的主角其身分可能為何？,保甲,老師,警察,C
「北郊」、「南郊」是以什麼條件作區分的？,商人根據地,貿易地區,商品分類,B
「產業東移」政策未見成效，主因是東部哪種環境的影響？,礦產,交通,氣候,B
「慈母手中線，遊子身上衣」出自何篇作品？,遊子吟,水調歌頭,凡人歌,A
「但願人長久，千里共嬋娟。」誰的作品？,蘇軾,白居易,杜甫,A
「都市化程度高」所代表的涵義？,教育程度高,生活品質佳,人口較為集中,B
「故人西辭黃鶴樓，煙花三月下揚州」代表傳統中國哪一主流文學的成就？,唐詩,元曲,宋詞,A
「漢番界碑」說明了清朝對於原住民是採取何種措施？,一家親,尊重友善,隔離措施,C
「臨海工業區」的設置，主要考量的區位因素為何？,勞力,交通,能源,B
「南水北調」工程。南水北調為什麼要分成三條路線進行？,三者為眾，只是虛數,避免淤積，有備無患,流域過大過長,C
「農無閒年，地無閒田」，最能顯示臺灣農業上的哪種特色﹖,技術進步,克勤克儉,集約度高,C
「普羅民遮城遺址」位於哪個縣市呢?,新北市,臺中市,臺南市,C
「前門可以聊天，後門可以握手。」主要呈現該地區何種人口特色？,稀疏,稠密,外移,B
「熱蘭遮城遺址」位於哪個縣市呢?,新北市,臺中市,臺南市,C
「入木三分」這句成語是來自於誰的故事？,張旭,王羲之,陸游,B
「失落的帝國」是以哪一個古文明背景拍攝的？,波斯,埃及,亞特蘭提斯,C
「鐵鐮刀、鐵鋤、鐵犁」的出現最早應該在哪一個時期？,夏朝,商朝,周朝,C
「土牛溝」在清領時期是代表什麼意義？,行政區界,農墾設施,原住民區域,C
「萬般皆下品，惟有讀書高」的諺語，出自於中國的哪個朝代？,唐朝,宋朝,明朝,B
「我不說方言」的牌子與當時哪項政策有關？,保密防諜,新生活運動,國語運動,C
「一對夫妻一個寶、生活富裕少煩惱」是哪個政策呢?,高齡化,一胎化,大躍進,B
「一府二鹿三艋舺」三個港口並沒有分布在臺灣哪個區域？,北部,中部,東部,C
「朕即上天堂，保固天京……。」這是描述清代的哪場亂事？,義和團之亂,太平天國之亂,白蓮教之亂,B
「鄭南榕事件」是對於何項權利爭取的無私奉獻?,言論自由,集會結社,人身安全,A
『紅衛兵』、『反動權威』是哪一個歷史事件呢?,大躍進,文化大革命,六四天安門事件,B
1913年，臺北「土城公學校」的學生多為何人？,日本人,臺灣人,原住民,B
1930年代，何項建設的完工，為「工業臺灣」提供動力？,日月潭發電所,嘉南大圳,基隆港,A
1960年代的反戰思想最接近中國哪一學派的思想？,墨家,儒家,道家,A
矮靈祭典是哪個民族的特色呢?,阿美族,排灣族,賽夏族,C
巴顏喀喇山位於中國地勢三級階梯的哪個部分？,第一級,第二級,第三級,A
保生大帝源自中國何地的信仰?,福州,泉州,漳州,B
北京大學、清華大學附近的產業區塊以何者為主?,鋼鐵業,化工業,科技業,C
北京附近的「平原」屬於哪個地理區？,東北平原,華北平原,黃河出海口平原,B
北京素有「無風三尺土，有雨一街泥」之稱，沙土的來源主要是來自於何處？,長白山地,東海沿岸,西北地區,C
北宋不僅文官人數增加，軍隊數量亦大幅成長，造成這種現象的原因是？,藩鎮割據的延續,武人地位提升,外患日益嚴重,C
四邊形邊長放大2倍，面積會放大幾倍呢?,2,3,4,C
不可隨意逮捕、拘禁、審問、處罰人民，這是憲法規定的哪類自由？,人身,言論,遷徙,A
藏南谷地夏季有來自何處的水氣，氣候較溫和溼潤？,太平洋,印度洋,大西洋,B
超抽地下水會引發下列哪種災害呢?,地震,寒害,地層下陷,C
沈葆楨與劉銘傳的共同政策為何?,丈量土地,試圖與原住民合作,興建鐵路,B
吃瓜子所吐出來的2片瓜子殼，是由花的哪一構造變來的？,子房壁,胚珠壁,柱頭,B
臭氧層的臭氧減少的主因是下列何種化合物？,二氧化氮,氟氯碳化物,二氧化碳,B
除臺灣外，下列哪個國家也可以向黑潮借電？,菲律賓,越南,柬埔寨,A
川藏公路運用之字型的公路設計路線，主要目的為何？,減少建築成本,滿足觀光需求,降低行車困難,C
春秋戰國時代，各國紛紛變法圖強，其中秦孝公任用何人變法最為成功？,管仲,呂不韋,商鞅,C
從何時開始，臺南成為漢人政權在臺灣的首府？,雍正時期,明鄭時期,嘉慶時期,B
從西周的封建制度過渡到秦代的郡縣制度，可以反映出歷史上的何種變遷？,中央集權局面形成,學術多元發展,貴族沒落，平民崛起,A
大量的石板棺是哪個遺址的特色?,十三行,長濱,卑南,B
大學校長屬於哪一級產業呢?,第一級,第三級,第二級,B
地球目前總共有幾個自然衛星？,1,3,9,A
牴觸憲法者無效，是基於憲法的何種特性?,最高性,補充性,原則性,A
釣魚臺離哪個行政區最為接近呢?,宜蘭縣,屏東縣,高雄市,A
調解委員會設置於何者？,地方法院,警察局,鄉鎮市區公所,C
冬季臺灣南部區域為乾季，而北部區域卻陰雨連綿，主要原因是?,緯度,地形,季風,C
冬天製作新竹米粉主要仰賴什麼風呢?,東北季風,西南季風,落山風,A
東半部地區，適宜林木生長及種植農作物，這是因為此區以什麼氣候為主？,高地氣候,草原氣候,季風氣候,C
東北地區向來以重工業聞名，其發展出現瓶頸的主因為何?,制度、設備老舊,交通不便,人口外移,A
東漢末期遭遇哪一事件後，形成了地方擁兵割據的局面？,黃巾之亂,管蔡之亂,王莽篡位,A
東亞島弧不是由下列哪個板塊造成的?,太平洋,印澳,歐亞,B
度量衡的引入發生於哪個時期呢?,清領後期,日治時期,荷治時期,B
對日抗戰時期中國將首都遷移到下列何處？,南京,上海,重慶,B
對於秦漢時期政治思想主流的演變順序，下列何者正確？,儒→墨→法,法→道→儒,道→法→儒,B
房仲業屬於哪一級產業呢?,第一級,第三級,第二級,B
廢「兩」改「元」，全面發行法幣發生在哪一年呢?,八年抗戰,十年建設,自強運動,B
豐年祭典是哪個民族的特色呢?,阿美族,排灣族,賽夏族,A
佛教起源於下列何地呢?,中國,印度,日本,B
乾隆皇帝在平訂哪個事件後，還特定在赤崁樓撰文紀念？,郭懷一,林爽文,戴潮春,B
感化教育是由何者所負責呢?,少保官,少輔院,矯正學校,C
高氣壓在北半球的流動方向？,順時針,逆時針,不一定,A
鼓吹『破四舊、立四新』事哪一個歷史事件呢?,大躍進,文化大革命,六四天安門事件,B
關於谷灣式海岸地形的敘述，下列說明何者正確？,海岸平原大,冰蝕作用所致,海平面上升所致,C
關於集約特色的敘述，下列何者正確？,勞力化,單位產量高,耕地大,B
關於舊石器時代人們的生活，下列哪一項敘述正確？,製作精美的陶器,以採集、狩獵為生,磨製的石鋤,B
關於蒙古地區的敘述，何者正確?,採取游牧,山牧季移,位處青藏高原,A
關於沙塵暴的敘述，下列何者正確？,春夏之際最為嚴重,與沙漠化沒有關係,種植防護林可解決,C
關於生物演化方向的敘述，下列哪一項較不適當？,水生到水生到陸生,結構簡單到複雜,個體小到個體大,C
關於突變這項遺傳學的重大發現，是由哪位科學家提出？,孟德爾,莫根,李德,B
關於中國的位置關係。下列哪個人的敘述錯誤？,西南部濱臨印度洋。,位於歐亞大陸東側,北回歸線通過境內,A
關於中國南部區域的相對位置說法，下列何者錯誤?,秦嶺以南,東臨東海,南嶺以北,C
管蔡之亂，歷時三年才平定。請問：是由誰所平定的？,周文王,周公,周武王,B
