請問男一舍旁的我家廚房被戲稱為？,我家廚餘,我家廚具,雜貨店,A
請問下列何者未曾代理過臺大校長？,楊泮池,郭大維,郭慶瑞,A
請問下列誰未曾當過臺大學生會會長？,林飛帆,林彥廷,黃國昌,A
請問違停在公館捷運站外面的腳踏車會被吊何處？,龍門國中,水源校區,不會被吊,A
請問下列男宿哪一座不在校總區？,男二舍,男一舍,男八舍,A
請問下列男宿哪一座不在校總區？,男四舍,男六舍,男七舍,A
請問臺大國企之夜又被戲稱為何？,丁友之夜,管院之夜,爆肝之夜,A
請問住宿生若沒參加消防演習會怎麼樣？,退宿,不會怎樣,退學,A
請問NTUMAIL的帳號是？,學號,房號,身分證字號,A
根據研究，請問臺北學生考取臺大的機率以何區最高？,大安區,南港區,萬華區,A
請問臺大長興舍區共有幾個房間？,747,749,751,A
請問臺大長興舍區共有多少床位？,1145,1146,1147,A
請問臺大水源舍區共有多少床位？,2362,2368,2468,A
請問臺大水源舍區共有幾個房間？,1841,1890,1871,A
請問於哪個學年度開始，學期成績採用等第制？,99,98,95,A
請問臺大非同步課程管理系統稱之為？,CEIBA,MOOC,MYNTU,A
請問PE是哪個開課系所的英文縮寫？,體育,軍訓,哲學系,A
請問Soc是哪個開課系所的英文縮寫？,社會系,社工系,社科院,A
請問Phl是哪個開課系所的英文縮寫？,哲學系,心理系,物理系,A
請問OT是哪個開課系所的英文縮寫？,職治系,物治系,醫學系,A
請問Anth是哪個開課系所的英文縮寫？,人類學系,會計學系,戲劇系,A
請問CHIN是哪個開課系所的英文縮寫？,中文系,臺文所,外文系,A
請問TwLit是哪個開課系所的英文縮寫？,臺文所,外文系,中文系,A
請問Chem是哪個開課系所的英文縮寫？,化學系,化工系,生化所,A
請問GEOG是哪個開課系所的英文縮寫？,地理環境資源學系,地質科學系,天文物理研究所,A
請問GEO是哪個開課系所的英文縮寫？,地質科學系,地理環境資源學系,天文物理研究所,A
請問LIS是哪個開課系所的英文縮寫？,圖書資訊學系,地理環境資源學系,心理學系,A
請問PTT主機由下列哪系管理？,資工系,資管系,電機系,A
請問臺大生物資源暨農學院今年3月底與哪校農學院共同簽署跨國碩士班雙聯學位計畫？,東京大學,京都大學,名古屋大學,B
請問2017年臺大邀請了哪位名人進行畢業演說？,管中閔,陳弱水,李開復,C
請問2017年臺大畢業生致詞大表為誰？,林俐吟,林彥廷,郭復齊,A
請問下列何者不是小福的店家？,電腦先生,華南銀行,比司多,B
請問舟山路總長多少？,0.8KM,2.0KM,1.3KM,C
請問學校操場一圈多長公尺？,400,300,450,A
請問校總區是否有設置吸菸區？,有，在社科院外圍,無,有，在大學廣場,B
請問校總男宿是否有設置吸菸區？,有，在基隆路,有，在宿舍頂樓,無,C
請問等第制中，X的定義是？,因故不核予成績,未達成最低目標,達成最低目標,A
請問臺大學生會未有下列哪個部門？,審計部,活動部,秘書處,A
請問下列何者曾任臺大學生會會長？,黃國昌,林昶佐,洪慈庸,A
請問男一舍共幾層樓？,4,6,8,A
請問下列何處使用健身器材不需付費？,舊體,新體,皆須付費,A
請問臺大校方為舉辦全運會，斥資多少錢修繕田徑場？,三千七百萬,兩千七百萬,四千七百萬,A
請問2018臺大南友之夜的名稱為何？,新生南路,人生好南,南北巢,A
請問2018臺大電機之夜的名稱為何？,困局,囚局,圍局,A
請問2018臺大社社之夜的名稱為何？,狂瀾,狂放,波瀾,A
請問2018臺大國企之夜的名稱為何？,Cosmopolis,comsa,cosmos,A
請問管理學院共有幾座館？,2,3,1,A
請問電機系共有多少館？,4,3,8,A
請問舟山路在收回以前叫甚麼名字？,基隆路,中山路,舟山路,A
2005年臺大舉辦全校票選活動，總共票選出臺大幾景？,12,10,8,A
請問臺大何處埋有傅斯年骨灰？,傅園,傅鐘,未埋有傅斯年骨灰,A
請問瑠公圳在臺大校總區內是屬於哪一支線的一部分？,大安,中正,萬華,A
共同三松中，有幾棵是為市定古蹟？,2,1,3,A
請問傅鐘位於哪兩座建築之間？,文學院跟行政大樓,博雅與博理,管院及生科院,A
請問鹿鳴堂的便利商店是哪一家？,seven-eleven,familymart,OK,A
請問臺大大學池位在哪裡？,臺大實驗林,校總區,水源校區,A
請問何者非臺大十二景之一？,社科院,新總圖,醉月湖,A
請問何者非臺大十二景之一？,社圖,傅鐘,椰林大道,A
請問何者非臺大十二景之一？,管圖,臺大校門,傅園,A
請問何者非臺大十二景之一？,明達館,生態池,舊醫學院大樓,A
請問何者非臺大十二景之一？,外教中心,舟山路,校總區農場,A
請問何者是臺大十二景之一？,共同三松,博雅館,新體,A
請問本校第一棟的中央空調建築為何？,電機一館,管院一號館,行政大樓,A
請問電機一館於何時竣工？,1969,1979,1989,A
請問下列哪一建築與土木館相連成為「工」字型的建築群？,化工一館,明達館,博理館,A
請問舊體於何時竣工？,1962,1952,1963,A
請問舊體牆上掛著甚麼？,臺大校訓,新年快樂,能動能靜,A
請問傅園的前身為何？,臺北帝大理農學部附屬植物園,臺北市立植物園,公館植物園,A
請問下列哪系未使用中非大樓？,生傳系,昆蟲系,植微系,A
請問共教中心是由哪棟建築改建？,帝大7號館,帝大8號館,帝大5號館,A
請問活大在哪一年完工？,1962,1983,1974,A
請問活大跟哪棟建築同時完工？,舊體,新體,共教,A
請問臺大舊社會科學院(徐州路社科院)在1919年是為何用？,臺北高等商業學校,臺北高等工業學校,臺北高等中學校,A
請問臺大舊社會科學院(徐州路社科院)在二戰後改作何用？,臺灣省立法商學院,臺北高等商業學校,臺北市立法學院,A
請問舊總圖現改作何用？,校史館,新總圖,任其荒廢,A
請問大門一進來左邊的草地為甚麼建築的預定地？,人文大樓,文學院圖書館,人類學館,A
請問臺大農業陳列館原為甚麼建築的預定地？,臺北帝大行政大樓,臺北帝大人文大樓,臺北帝大日籍學生宿舍區,A
請問椰林小舖在哪一年完工？,1929,1930,1932,A
請問椰林小鋪原作何用？,帝大側門守衛室,販賣小吃,上課教室,A
請問《國立臺灣大學校刊》何時創刊？,1947,1948,1950,A
請問本校第三任校長為誰？,莊長恭,羅宗洛,楊泮池,A
請問臺灣省立法商學院何時併入本校法學院？,1947,1948,1950,A
請問本校第四任校長是誰？,傅斯年,莊長恭,羅宗洛,A
請問中華民國政府接受後臺大第一次校務會議於何年展開？,1949,1948,1952,A
請問臺大被接收後第一次校務會議，為期幾天？,2,3,4,A
請問臺大何時通過附設醫院組織章程？,1950,1951,1948,A
請問文學院何時設文科研究所？,1950,1951,1948,A
請問被接收後第一次校務會議後，通過設置甚麼委員會？,經費稽核,經費稽查,人事核定,A
請問於何年定本校校慶日為校友返校節？,1952,1951,1948,A
請問本校第五任校長為誰？,錢思亮,傅斯年,莊長恭,A
請問本校何年通過設立研究院辦法？,1954,1951,1948,A
請問臺大何時組織「僑生輔導委員會」？,1954,1951,1948,A
請問何時訂定保送成績優良高中畢業學生免試入學辦法？,1954,1951,1948,A
請問臺大何時開辦夜間補習班？,1955,1951,1948,A
請問現代文學於何時創辦？,1960,1958,1963,A
下列何者非現代文學的創辦者？,楊泮池,夏濟安,白先勇,A
請問臺大醫學院圖書館新建大廈落成？,1962,1965,1960,A
請問新制夜間部於哪一個學年度成立？,52,53,54,A
請問電子計算機中心於何時成立？,1963,1960,1966,A
請問學生保健中心於何時完工？,1966,1968,1970,A
請問何時校務會議通過將法學院商學系改為管理學院？,1982,1985,1983,A
請問何時召開第一次學生代表大會？,1983,1984,1980,A
請問臺大第八任校長為誰？,孫震,錢思亮,傅斯年,A
請問臺大何時與法國巴黎第一大學簽署學術合作協議？,1985,1983,1987,A
請問臺大何時簽訂以法律與人文科學為主的學術合作協定？,1985,1983,1987,A
請問臺大於何時行政會議決議籌建新圖書館？,1986,1985,1987,A
請問臺大第一屆學生會長選舉於何時？,1988,1985,1987,A
請問何時本校學生人數首度超過兩萬人？,80,82,78,A
請問何時通過「國立臺灣大學出版委員會設置要點」？,1992,1957,1994,A
請問臺大第九任校長為誰？,陳維昭,孫震,錢思亮,A
請問臺大夜間部於幾學年度起單獨招生？,82,86,85,A
請問軍護課程於何時列為選修？,83,84,89,A
請問何時於教務處全面換發磁卡式學生證？,1995,1996,1994,A
請問《臺大校友》季刊創刊於何時發行？,1997,1998,1996,A
請問總圖前草皮的名字為何？,振興草皮,自由草皮,臺大草皮,A
請問臺大總圖後草皮的名字是甚麼？,無,自由草皮,臺大草皮,A
請問原味小木屋鬆餅的價錢是多少？,30,35,40,B
請問臺大農場牛奶(小瓶)的價錢是多少？,30,25,35,B
請問小福原味飯糰的價格是多少？,35,30,25,B
請問下列東西在活大借不到？,VGA訊號線,推車,發電機,C
請問臺大學生會社辦代碼為多少？,237,236,238,A
請問臺大校園目前共設置了幾處 AED裝置？,55,50,60,A
請問二活並未有下列哪個廳？,正大廳,蘇格拉底聽,國際會議廳,A
請問二活即？,管院二號館,管院一號館,思亮館,A
請問二活共有幾層樓？,12,10,8,B
請問二活一樓的便利商店是？,全家,7月11日,OK,A
請問下列何者在二活借不到？,排練室,電磁爐,推車,B
請問活大一樓的便利商店是？,7-11,全家,OK,B
請問下列何者不是臺大英文畢業門檻？,TOEIC,TOEFL,以上皆是,C
請問下列何者是英文免修門檻？,TOEIC,TOEFL,IELTS,A
請問下列哪項課程新生不能以免修考免修？,經濟學原理與實習,普通化學甲,普通化學乙,B
請問服學一有幾學分？,0,1,2,A
請問臺大名譽教授在總圖一次能借幾本書？,100,60,150,A
請問椰林大道約有多長？,600,800,300,A
請問傅鐘在何時會響？,每個整點,每節下課,不固定,A
請問傅鐘一次會響多少下？,23,21,19,B
請問傅鐘是在哪棟建築物的正前方？,行政大樓,管理學院,人文大樓,A
請問下列社團何者年年爆社？,熱舞社,陽光椰子,臺大山服,A
請問臺大學士班學生在總圖一次能借幾本書？,25,30,20,B
請問臺大學士班學生在社圖一次能借幾本書？,35,30,40,B
請問臺大106學年度共有多少大一生？,3736,3954,3458,A
請問校園馬拉松適應組全程是多少公里？,1,1.5,2,A
請問臺大杜鵑花節學系博覽會的主要目的為何？,讓高中生更了解臺大科系,讓邊緣科系有出現的機會,讓大醫生有機會穿上西裝,A
請問106學年度中臺北哪所學校錄取最多臺大生？,建國中學,北一女中,景美女中,A
請問106學年度中桃園哪所學校錄取最多臺大生？,武陵高中,中壢高中,桃園高中,A
請問106學年度中臺南哪所學校錄取最多臺大生？,臺南一中,臺南女中,南科實中,A
請問人稱POWER錕的李錫錕教授是哪個系所的教授？,政治系,經濟系,法律系,A
請問臺大校總區一圈有多長？,3.5KM,5KM,5.5KM,A
下列何者非臺大社團？,臺大鄉土教育服務隊,阿根廷探戈社,探索星空社,C
下列何者非臺大社團？,實戰格鬥社,光鹽社,航太社,C
下列何者非臺大社團？,慈幼義光團,佛光青年社,奉元社,B
請問下列何者不可以參選學生會會長？,學士班學生,研究生,以上皆可,C
請問下列何者可以參選學代會議長？,學士班學生,以上皆可,研究生,B
請問下列何者可以參選研協生會會長？,研究生,學士班學生,以上皆可,A
請問中央籃球場共有幾個籃球框？,6,8,3,A
請問中央排球場共有多少片場地？,6,7,8,B
請問新體單次健身需要多少錢？,100,150,50,C
請問臺大校隊一周可以免費使用新體健身房幾次？,2,5,4,A
請問下列何者不是臺大校隊？,高爾夫,國術,馬術,C
請問下列何者不是臺大校隊？,木球,射箭,擊劍,A
請問下列何者不是臺大校隊？,劍道,柔道,截拳道,C
請問臺大校隊一周可以免費使用舊體健身房幾次？,5,3,不限次數,C
請問新體游泳一次需要多少錢？,150,50,100,B
請問舊體游泳月票需要多少錢？,50,100,150,B
請問下列何者非法律系館？,霖澤館,萬才館,明達館,C
請問下列何者非電機系館？,明達館,思亮館,博理館,B
請問誰是現任電資學院院長？,陳銘憲,李百祺,陳信希,A
請問誰是現任文學院院長？,黃慕萱,朱秋而,陳弱水,A
請問誰是現任管理學院院長？,陳家麟,郭瑞祥,陳炳宇,B
請問臺大106學年度男女比約為多少？,8:2,7:3,6:4,C
請問臺大2016年度畢業人數？,3604,3704,3904,A
請問水源阿伯是甚麼身分？,勞工,公務員,軍人,A
請問宿舍管理員是甚麼身分？,農民,勞工,公務員,B
請問服學二幾學分？,1,2,0,C
請問服學是不是畢業條件？,是，僅需修過一次服學即可(不限一二三),否,是，須修完服學一二三,C
請問下列何者不是畢業條件？,修滿三次服學,修過大一英文,學分達畢業條件,B
請問下列何者不是畢業條件？,體育學分達3學分,修過軍訓課,通識加國文達18學分,B
請問一學期最多能超修到幾學分(雙主修生)？,33,31,25,A
請問一學期最多能減修到幾學分(延畢生)？,9,15,0,C
請問一學期最多能停修多少科目？,3,1,無限制，但有學分最低下限,C
請問一學期最多能超修到幾學分(輔系生)？,33,31,25,B
請問一學期學分下限(運動績優生)？,0,9,15,A
根據統計，請問哪一家是臺大裡面腳踏車最大宗？,美輪社,191,捷安特,B
請問臺大鐵馬周可以免費更換甚麼？,煞車線,踏板,椅墊,A
請問臺大鐵馬周可以免費更換甚麼？,煞車皮,椅墊,踏板,A
請問臺大鐵馬周可以自費更換甚麼？,踏板,煞車皮,煞車線,A
請問臺大鐵馬周可以自費更換甚麼？,煞車線,椅墊,煞車皮,B
請問闈場位在？,普通地下室,生科院地下室,共同地下室,A
請問補發學生證一張是多少？,150,200,250,A
請問大福位在？,農綜地下室,小福對面,鹿鳴堂隔壁,A
請問下列何者非臺大系館？,明達,萬才,博雅,C
請問下列何者非臺大系館？,博理,霖澤,新生,C
請問下列何者非臺大系館？,積學,知武,共同,C
請問下列何者非總務處各組業務？,負責全校公文、校印及信件業務,,負責土地、建築物財產之管理、動產財產管理相關業務及畢業生禮服借用等業務
請問臺大校方於何時決定「全面封閉舟山路，進行禁停機車」的決策？,2000,1999,2001,A
請問下列何者非註冊組業務？,研究生出國進修或開會補助案,教學優良教師遴選,僑外生之招生,C
請問大考中心是位在下列何院？,共同地下室,生科院,管理學院,B
請問大一國文何時改制成為大學國文？,106學年度,105學年度,107學年度,A
請問畢業門檻中，通識及國文學分加總應為多少？,15,12,18,C
請問伯公亭所祭祀的是哪位神明？,土地公,月老,天上聖母,A
請問伯公亭就是所謂的？,土地公廟,天公廟,月老祠,A
請問活大麥當勞的冰炫風湯匙要幾元？,1,5,2,A
請問出示臺大證件可以享活大麥當勞幾折？,9,8,8.5,A
請問下列何者非臺大特約商店？,福嗑古巴三明治,找碗,狂愛咖哩Just Love Curry,B
請問下列何者非臺大特約商店？,大李水餃,麥典義式廚房,首爾之星Korean Food Express,A
請問下列何者非臺大特約商店？,三十路乾燒本部,馬辣,酷鎷設計CoolCode Studio,B
請問臺大操場跑道的顏色？,紅,綠,藍,C
請問總圖是幾層樓的建築？,6,5,7,A
請問社圖是幾層樓的建築？,3,5,2,C
請問下列何項課程並未在106學年度開設？,經濟學原理與實習,音樂、演化與大腦,日本近代人物,B
請問下列何項課程並未在106學年度開設？,巴洛克時代的義大利音樂,大學國文,新生專題,C
請問下列何項課程並未在106學年度開設？,會計學原理,宋詞之美,微積分乙,B
請問下列何處未建有無障礙坡道？,男一宿舍,普通教學館,以上皆有,C
請問下列何處未建有無障礙坡道？,新體,大一女宿舍,以上皆有,C
請問下列何處未建有無障礙坡道？,博雅教學館,舊體,以上皆有,C
請問下列何者非臺大姊妹校？,喬治亞理工學院,康乃爾大學,大葉大學,C
請問下列何者非臺大姊妹校？,林雪平大學,林岳平大學,卡托維茲經濟大學,B
請問下列何者非臺大姊妹校？,中國廚藝大學,國立土木工程大學,優密歐大學,A
請問臺大農場的牛會不會去振興草皮吃草？,會，在凌晨4點,會，在凌晨1點,不會,C
下列何者未曾當過臺大教授？,管中閔,陳弱水,馬英九,C
下列何者未曾當過臺大教授？,李茂生,游錫堃,柯文哲,B
請問臺大農場未畜有下列哪種動物？,牛,豬,鵝,C
請問鹿鳴堂以前為何用？,每年雙十國慶接待歸國僑胞的主要場所,裝置藝術擺放用,不定時擺設宴席,A
請問臺大未有下列哪個友會？,成景會,日友會,澎友會,B
請問臺大未有下列哪個友會？,武友會,延友會,東友會,C
請問臺大未有下列哪個友會？,南友會,桃友會,北友會,C
請問何者非國際事務處職掌？,與境外大學及學術機構合約洽訂,學位生、雙聯學位生、交換生、訪問學生等境外學生的招生,校際選課簽約,C
請問何者非國際事務處職掌？,禮賓學生專案辦理,負責學士班相關招生、註冊,姊妹校專班課程設計,B
請問下列何者非106學年度校長遴選候選人之一？,管中閔,陳弱水,李茂生,C
請問下列何者非106學年度校長遴選候選人之一？,陳銘憲,陳聰富,周美吟,B
請問下列何者非106學年度校長遴選候選人之一？,王汎森,王皇玉,吳瑞北,B
請問106學年度大學國文二共有幾班？,68,70,60,A
請問下列何處未有U-Bikes借用處？,大一女外靠捷運站二號出口處,社科院外側,法學院外側,C
請問下列何處未有U-Bikes借用處？,基隆路口,大學廣場靠捷運三號出口,土木研究大樓,C
請問下列何處未有U-Bikes借用處？,新體外側,新月臺,基隆路口,B
請問大一女分成哪兩棟？,A跟B,1跟2,甲跟乙,A
請問水源領車時間為何？,平日AM8:00-PM04:30,平日AM10:00-PM05:30,全年無休,A
請問總圖幾點休館？,2200,2130,2230,A
請問總圖閱覽室在甚麼時候休館？,每個月的最後一個周日,全年不休館,每個月的最後一個周六,A
請問著有《秦始皇︰一場歷史的思辨之旅》的臺大教授是誰？,呂世浩,呂捷,李錫焜,A
請問臺大學生會新聞部的粉絲專業叫甚麼？,花火,火花,冰花,A
請問想在臺大總圖後草皮野餐需要跟哪個處室借用？,無需借用,總務處,總圖館,A
請問活大幾點關閉？,2130,2200,2230,B
請問出版中心位在下列何處？,活大地下室,總圖地下室,計中地下室,B
請問計中地下室何時關閉？,全天開放,每天晚上10點過後,每天晚上六點過後,A
請問計中未提供甚麼服務？,影印,資訊課教室,打電腦遊戲,C
下列何者未曾當過臺大教授？,管中閔,李錫錕,游錫堃,C
請問下列哪個學院涵蓋了最多系？,生農學院,管理學院,文學院,A
請問下列哪個學院涵蓋了最少系？,管理學院,公衛學院,法律學院,C
請問臺大現任教務長是？,張耀文,郭鴻基,康仕仲,B
請問臺大現任學務長是？,陳佳慧,陳聰富,汪信君,A
請問臺大現任總務長是？,陳鴻基,葛宇甯,王根樹,C
請問臺大希望助學金須向哪個單位申請？,課務組,生輔組,出納組,B
請問臺大學雜費減免須向哪個單位申請？,生輔組,出納組,課務組,A
請問臺大弱勢助學金須向哪個單位申請？,課務組,出納組,生輔組,C
請問臺大保健中心未設有下列何項門診？,家醫科,耳鼻喉科,小兒科,C
請問臺大保健中心未設有下列何項門診？,胸腔外科,眼科,皮膚科,A
請問臺大保健中心未設有下列何項門診？,腸胃科,婦科,牙科,A
請問繳完學費後，還須繳納其他有關課程的費用嗎？,否，但可能因外文課程而須再繳納於語言實習費,需要,無論如何不需要,A
請問大一英文的語言實習費是多少？,450,600,680,B
請問學生會費是否硬性規定繳交？,否，但參與學生會活動所辦活動會因此提高參加費用,否，且不會有差別待遇,是，入學時必定繳交,B
請問臺大學生證是？,一卡通,悠遊卡,EasyWallet,B
請問下列何棟建築在水源校區？,育成中心,人文大樓,飲水樓,B
請問下列何棟建築在水源校區？,會計系系辦,哲學系行政中心,思源樓,A
請問下列何棟建築在水源校區？,澄思樓,卓越研究大樓,歷史系系辦,C
請問下列何棟建築不在城中校區？,女六舍,醫學院,中非大樓,C
請問下列何棟建築不在城中校區？,基礎醫學大樓,男四舍,男三舍,C
請問下列何棟建築不在城中校區？,醫圖,男二舍,人文大樓,C
請問吊水源於幾次後開始收費？,1,2,3,C
請問吊水源第三次之後每次收費多少？,50,30,100,A
請問水源校區之名從何而來？,鄰近自來水園區,因為想喝水,飲水當思源,A
請問下列何者不是臺大博物館群？,醫學人文博物館,醫學科技博物館,植物標本館,B
請問下列何者不是臺大博物館群？,人類學博物館,農業陳列館,微生物標本館,C
請問下列何者不是臺大博物館群？,植物標本館,農業進步館,動物博物館,B
請問選課系統於何時開放？,每日 09:00 - 次日凌晨 03:00,每日 08:00 - 次日凌晨 02:00,不關閉,A
請問加退選時程中第三周不可以？,網路加選,人工加選,網路退選,A
請問加退選時程中第一周不可以？,網路加選,網路退選,以上皆可,C
請問加退選時程中第二周不可以？,人工加選,網路退選,以上皆可,C
請問新生專題會計入何項學分？,選修學分,必修學分,通識學分,A
請問新生講座會計入何項學分？,必修學分,選修學分,通識學分,B
請問106學年度入學之學士班學生證開頭為？,B06,R06,D06,A
請問106學年度入學之碩士班學生證開頭為？,B06,G06,R06,C
請問106學年度入學之博士班學生證開頭為？,R06,B06,A06,A
請問下列為臺大最低畢業學分？,128,140,130,A
請問下列哪個學系畢業學分門檻最高？,牙醫系,醫學系,資工系,A
請問下列哪個學系106學年度在學生最多？,化工系,機械系,土木系,B
請問下列哪個學系106學年度在學生最少？,昆蟲系,動科系,醫檢系,A
請問申請腳踏車證後須至何處領取？,水源校區,校總區,城中校區,A
請問需如何辦理期末考請假？,網路請假,紙本請假,不用請假,B
請問請假事由不得超過幾字？,300,250,200,A
請問下列哪系不開放服學外修？,會計,法律,電機,B
請問現任外教中心主任為誰？,葉德蘭,葉丙成,張曼娟,A
請問全民英檢的董事長為？,臺大校長,臺大教務長,臺大總務長,A
請問全民英檢的執行長通常由哪一學院教授出任？,文學院,法學院,管理學院,A
請問五年五百億計畫中，臺大每年可拿多少億？,35,30,25,B
請問本校法律系是幾年制？,4,5,6,A
請問本校醫學系是幾年制？,4,5,7,C
請問思亮館是作何用？,實驗室,討論室,閱覽室,A
請問萬才館的命名原因為何？,以蔡萬才命名,取萬財之諧音,毫無意義,A
請問NTUST是甚麼的簡寫？,臺灣科技大學,臺灣大學社會工作學系,臺灣大學資訊科技學系,A
請問臺大盃籃球賽是由哪個單位承辦？,體育室,學務處,臺大排球隊,C
請問新生盃籃球賽是由哪個單位承辦？,臺大籃球隊,體育室,學務處,A
請問書卷獎應占各系前多少比例？,5%,10%,3%,A
請問黑卷獎應占各系名次最後多少比例？,4%,5%,7%,B
請問下列何者非三校籃球BIG3比賽是參賽學校？,臺大,北科大,臺科大,B
請問停修單不須經由誰簽核？,系主任,授課教授,學務長,C
請問2017臺大盃女子籃球賽冠軍是哪隻系隊？,土木系,社會系,醫學系,A
請問2017臺大盃男子排球賽冠軍是哪隻系隊？,農藝系,醫學系,生機系,A
請問2017臺大盃女子排球賽冠軍是哪隻系隊？,動科系,心理系,外文系,C
請問校園馬拉松挑戰組全程是多少公里？,3,5,10,B
請問校園馬拉松收費多少？,50,100,0,C
請問2017臺大運動會未比何項賽程？,男子400公尺,男子1500公尺,男子60公尺衝刺跑,C
請問2017臺大運動會未比何項賽程？,女子400公尺,女子1500公尺,女子10000公尺,C
請問2017臺大運動會未比何項賽程？,男子100公尺,女子100公尺,男子10000公尺,C
請問新生盃排球賽是由哪個單位承辦？,體育室,學務處,臺大排球隊,C
請問新生盃籃球賽是由哪個單位承辦？,臺大籃球隊,體育室,學務處,A
請問下列系學會中何者有舉辦路跑？,財金,化學,法律,C
請問下列系學會中何者有舉辦電競比賽？,法律,土木,會計,A
請問臺大實驗林由下述哪個院管轄？,生農學院,管理學院,生科院,A
請問TEDxNTU的在幾年獲得TED授權是？,2015,2016,2014,B
請問普通教學館有幾間教室？,25,20,15,A
請問畢聯會的社辦位在？,活大,二活,沒有社辦,B
請問管理學院男女比大致為多少？,50比50,45比55,55比45,B
請問電資學院男女比大致為多少？,85比15,73比27,93比7,A
請問工學院男女比大致為多少？,8比2,7比3,9比1,A
請問哪個院的學生人數最多？,生農學院,管理學院,工學院,A
請問申辦校友證需多少工本費？,300,150,500,A
請問下列哪臺公車未經過臺大總區？,0,505,棕3,C
請問下列哪臺公車未經過臺大總區？,綠17,642,672,A
請問下列哪臺公車未經過臺大總區？,109,643,109,C
請問下列何者是校區間交通車停靠站？,水源校區,醫學院,管理學院,B
請問下列何者是校區間交通車停靠站？,新體,社科院舊址,水源校區,B
請問下列何者是校區間交通車停靠站？,傅鐘,小福,新社科院,A
請問舟山路速限多少KM/hr？,5,10,20,A
請問臺大工會於何年被核准創立？,2013,2012,2015,B
請問臺大行政會議多久召開一次？,每周,每個月,每天,A
請問臺大行政會議開會時間為？,每個星期二,每個星期三,每個星期四,A
請問學士班學生可以雙主修多少系？,1,2,3,A
請問學士班學生可以輔修多少系？,2,1,不限,C
請問出過最多總統的學院為何？,法律學院,管理學院,生農學院,A
請問哪位總統不是畢業於臺大？,蔣經國,陳水扁,馬英九,A
請問哪位副總統畢業於臺大？,陳建仁,李元簇,蕭萬長,A
請問哪位副總統畢業於臺大？,陳誠,吳敦義,嚴家淦,B
請問哪位副總統畢業於臺大？,嚴家淦,謝東閔,呂秀蓮,C
請問柯文哲是畢業於臺大甚麼系？,護理系,醫學系,中醫學系,B
請問下列名人中誰非臺大校友？,韋禮安,周杰倫,施崇棠,B
請問下列名人中誰非臺大校友？,郭臺銘,林百里,戴勝益,A
請問下列名人中誰非臺大校友？,蔡萬才,白先勇,王雪紅,C
請問雙主修最快可於幾年級申請？,3,2,1,B
請問雙主修可在延畢年限中申請嗎？,不可,可，且無限制,可，但有限制系別,A
請問正常情況下，最多可延畢幾年？,一年,兩年,三年,A
請問臺大採用何種強迫退學制？,雙二一,不退學,三一二一制,C
請問學校宿舍開放延畢生申請嗎？,不開放,會，但僅限特定學系,會，且無限制,A
請問下列哪廳不位在集思臺大會議中心？,阿基米德廳,喬治廳,尼采廳,B
請問下列哪廳不位在集思臺大會議中心？,國際會議廳,正大廳,亞歷山大廳,B
請問下列哪廳不位在集思臺大會議中心？,拉斐爾廳,洛克廳,牛頓廳,C
請問臺大農場何院管轄？,工學院,生農學院,管理學院,B
請問各系所須經由何單位提報同學的小功、嘉獎？,系辦,系主任,助教,A
請問臺大創創學程每年招收多少人？,60,70,50,A
請問同學的小功、嘉獎為哪一單位的職掌？,生輔組,課外活動組,註冊組,A
請問學生操性成績在以下何種情況不會更動？,被校內各單位提報獎勵,因觸犯校規被懲處,GPA為0,C
請問下列何者不具臺大創創學程申請資格？,臺科大大學生,臺大碩士生,北科大博士生,C
請問臺大意識報於何年創立？,2010,2008,2012,B
請問臺大輔系採甚麼制度？,事前認定,事後核可,兩者兼採,C
請問下列何者不是臺大轉學考共同科目？,國文,英文,微積分,C
請問下列何者在臺大課程網查不到？,共同課程,創創學程,體育軍訓,B
請問下列何者在臺大課程網查不到？,雙聯學位申請,臺大系統校際課程,遠距課程,A
請問下列何者在臺大課程網查不到？,英語授課課程,系所課程,交換申請,C
請問下列哪個學系不接受雙主修？,法律學系,醫學系,政治系,B
請問臺大哪裡設有公立停車場？,管理學院旁,社科院地下室,霖澤館旁,A
請問臺大哪裡設有公立停車場？,新體地下室,大學廣場旁,地震館旁,A
請問臺大創新育成中心位在哪個校區？,水源校區,校總區,城中校區,A
請問雅頌坊表演廳由哪個單位管理？,臺大藝文中心,臺大總務處,臺大二活管理組,A
請問臺大迄今創校幾年了？,99,89,90,C
請問臺大何時創立？,1928,1938,1918,A
請問臺大餐廳用餐從哪一年起禁免洗餐具？,2008,2006,2007,B
請問下列哪個社團不是以服務為目的？,陽光椰子,童癌童語,太空科學研究社,C
請問下列哪個友會不是以地緣成立的？,武友會,南友會,雄友會,A
請問哪項交通工具不可在校園內騎乘？,辦公室椅,摩托車,搖搖車,B
請問駐警隊騎乘的是？,腳踏車,電動機車,滑板車,B
請問校園內時速限速多少？,20,30,25,A
請問校園何處未設有AED？,臺大舊體,積學館,圖資系館,C
請問校園何處未設有AED？,思亮館,總圖,綜合教育大樓,C
請問校園何處未設有AED？,新生教學大樓,應力館,化工館,C
請問酷碼設計憑臺大證件優惠一件飛行外套多少元？,1280,1350,1200,A
請問酷碼設計在下列哪處有設店？,二活,農陳館,大福,A
請問酷碼設計在下列哪處有設店？,大福,小福,小小福,B
請問草原設計團購商品會在哪裡領取？,農陳館,農綜,明達館,A
